trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
49150	10486	0	1	3	1	1	1	1.0	2	2013	12	20	5	22.0	38	0	1	1	4690	1.137777778	0.3275	0.227777778	0.0	0.200277778	0.0	0	0.225	1.5	0.73	0.0	0.183951
49151	10486	1	0	3	1	1	1	1.0	2	2013	12	20	5	5.0	35	1	0	1	4690	1.110277778	0.316944444	0.228055556	0.0	0.190833333	0.120277778	1	0.217777778	3.0	0.73	0.0	0.110969
49163	10488	5	1	1	2	6	5	0.0	2	2013	12	20	5	15.25	5	0	0	0	1143	0.318888889	0.100833333	0.271944444	0.0	0.025	0.0	0	0.1	0.0	0.24	0.0	0.0944444
49181	10493	0	0	3	3	6	5	0.0	2	2013	12	21	6	10.5	66	0	0	0	710	0.175277778	0.075833333	0.113055556	0.0	0.03	0.0	0	0.0777777779999999	0.0	0.16	0.0	0.0642857
49188	10494	0	3	4	3	1	1	1.0	2	2013	12	21	6	18.5	39	0	1	1	2752	0.8019444440000001	0.2344444439999999	0.285277778	0.0	0.313888889	0.0	0	0.240833333	1.5	0.74	0.0	0.247982
49203	10497	0	3	4	3	1	1	1.0	2	2013	12	21	6	19.0	39	0	1	2	7506	1.957777778	0.573333333	0.096666667	0.0	0.715	0.081666667	1	0.4825	3.0	1.39	0.0	0.404721
49207	10498	0	2	3	3	6	1	1.0	2	2013	12	21	6	10.0	37	1	1	0	2431	0.597777778	0.2125	0.081666667	0.0	0.229166667	0.0	0	0.16	1.5	0.39	0.0	0.309028
49210	10499	0	0	1	3	2	1	1.0	2	2013	12	21	6	8.0	47	1	1	2	567	0.181666667	0.0633333329999999	0.1447222219999999	0.0	0.016388889	0.0	0	0.0430555559999999	1.5	0.11	0.0	0.0580645
49221	10501	0	4	1	5	5	1	1.0	2	2013	12	21	6	14.66666667	54	1	0	1	547	0.1891666669999999	0.075833333	0.023055556	0.0	0.059444444	0.0	0	0.073333333	1.5	0.21	0.0	0.265152
49236	10503	3	2	4	5	2	2	0.0	2	2013	12	21	6	17.5	16	0	0	1	1149	0.330833333	0.1225	0.201666667	0.0	0.083333333	0.0	0	0.1191666669999999	0.0	0.24	0.0	0.258741
49359	10538	0	5	3	5	1	1	1.0	2	2013	12	28	6	13.25	26	1	1	2	4779	1.197222222	0.381944444	0.0705555559999999	0.0	0.296666667	0.0	0	0.298611111	1.5	0.97	0.0	0.503256
49361	10538	1	0	4	3	1	5	0.0	2	2013	12	28	6	9.0	5	0	0	2	4216	1.181944444	0.427222222	0.140277778	0.0	0.445555556	0.166666667	1	0.218333333	0.0	0.85	0.0	0.195929
49376	10541	0	0	4	3	1	1	1.0	2	2013	12	29	7	11.5	36	1	1	1	7078	1.658611111	0.485277778	0.0897222219999999	0.0	0.566666667	0.0	0	0.4075	1.5	1.26	0.0	0.326517
49412	10549	1	0	3	3	6	1	1.0	2	2013	12	29	7	10.0	30	0	0	0	2487	0.5644444439999999	0.166944444	0.095	0.0	0.1436111109999999	0.0	0	0.148333333	1.5	0.42	0.0	0.292135
49442	10558	0	0	3	4	6	1	1.0	2	2013	12	31	2	7.0	33	0	1	0	10573	2.559444444	0.7605555559999999	0.255555556	0.2666666669999999	0.0	0.0	0	0.532222222	2.9	1.61	0.0	0.627871
49452	10560	2	1	4	3	1	1	1.0	2	2013	12	31	2	17.91666667	36	0	1	1	2885	0.941388889	0.301666667	0.5033333329999999	0.0	0.254166667	0.0	0	0.199444444	1.5	0.64	0.0	0.103064
49466	10563	4	0	4	3	1	1	1.0	2	2014	1	1	3	19.66666667	22	1	0	1	7939	1.944444444	0.568888889	0.11	0.0	0.5708333329999999	0.1	1	0.401944444	3.0	1.49	0.0	0.317208
49467	10563	4	1	4	3	1	1	1.0	2	2014	1	1	3	23.66666667	22	1	0	1	7939	1.963333333	0.630833333	0.074444444	0.0	0.556111111	0.106111111	1	0.3533333329999999	3.0	1.29	0.0	0.147013
49476	10567	0	2	1	5	1	1	1.0	2	2014	1	1	3	10.26666667	27	1	1	2	983	0.261111111	0.094444444	0.147777778	0.0	0.031111111	0.0	0	0.065833333	1.5	0.18	0.0	0.118143
49499	10576	1	2	4	4	6	1	1.0	2	2014	1	2	4	10.33333333	44	1	1	2	6161	1.6625	0.510277778	0.082777778	0.1	0.238888889	0.2	2	0.29	5.1	1.0	0.0	0.167625
49501	10576	1	4	4	5	6	1	1.0	2	2014	1	2	4	12.58333333	44	1	1	2	1416	0.351666667	0.113611111	0.095555556	0.0	0.059444444	0.0	0	0.070833333	1.5	0.24	0.0	0.109804
49503	10576	1	6	4	5	6	1	1.0	2	2014	1	2	4	16.83333333	44	1	1	2	5657	1.468611111	0.496388889	0.065	0.0	0.366666667	0.2	2	0.312222222	4.5	0.93	0.0	0.0809608999999999
49517	10579	0	1	4	5	6	1	1.0	2	2014	1	2	4	12.75	50	1	0	0	8911	2.244444444	0.814444444	0.223611111	0.183333333	0.1	0.1166666669999999	1	0.363333333	3.0	1.29	0.0	0.186544
49524	10581	0	0	4	3	1	5	0.0	2	2014	1	2	4	12.0	64	1	1	1	1293	0.309166667	0.105833333	0.0736111109999999	0.0	0.083888889	0.0	0	0.069444444	0.0	0.22	0.0	0.088
49554	10587	0	1	1	1	6	1	1.0	2	2014	1	2	4	15.5	37	0	1	0	2222	0.5477777779999999	0.180555556	0.213333333	0.0	0.351111111	0.0	0	0.2869444439999999	1.5	0.59	0.0	0.181994
49555	10588	0	0	3	3	1	1	1.0	2	2014	1	2	4	12.5	31	1	1	1	1908	0.534444444	0.146388889	0.236388889	0.0	0.088888889	0.0	0	0.1266666669999999	1.5	0.37	0.0	0.175439
49564	10590	1	3	3	3	6	1	1.0	2	2014	1	2	4	18.5	27	1	1	0	2882	0.7555555559999999	0.260555556	0.1066666669999999	0.0	0.325277778	0.0	0	0.266944444	1.5	0.61	0.0	0.2445369999999999
49577	10592	0	4	4	3	1	1	1.0	2	2014	1	3	5	18.85	47	0	1	2	786	0.27	0.073333333	0.064722222	0.0	0.1166666669999999	0.0	0	0.064444444	1.5	0.21	0.0	0.0603448
49593	10595	0	3	4	4	1	1	1.0	2	2014	1	3	5	11.0	59	1	1	1	560	0.1875	0.110277778	0.1166666669999999	0.0	0.0388888889999999	0.0	0	0.075555556	1.5	0.19	0.0	0.261029
49597	10596	1	0	3	3	6	1	1.0	2	2014	1	3	5	14.0	34	0	0	0	10285	2.503055556	0.897222222	0.1216666669999999	0.4	0.175	0.1	1	0.7705555559999999	4.3	1.89	10.5	0.708724
49600	10596	2	1	3	3	6	5	0.0	2	2014	1	3	5	19.5	9	0	0	0	10285	2.495833333	0.929722222	0.294722222	0.283333333	0.0	0.1	1	0.715833333	0.0	1.75	0.0	0.690338
49608	10599	0	5	4	3	1	1	1.0	2	2014	1	3	5	16.25	34	0	1	1	1732	0.455555556	0.130555556	0.244166667	0.033333333	0.0	0.0	0	0.171111111	1.7	0.47	0.0	0.1688309999999999
49629	10605	0	0	1	3	6	1	1.0	2	2014	1	3	5	12.0	44	1	1	0	783	0.195277778	0.073333333	0.125	0.0	0.049444444	0.0	0	0.088333333	1.5	0.19	0.0	0.301887
49633	10606	0	0	3	3	6	5	0.0	2	2014	1	3	5	12.5	68	1	1	0	10300	2.399722222	0.7463888890000001	0.171111111	0.15	0.109722222	0.2	1	0.6152777779999999	0.0	1.82	0.0	0.387359
49637	10608	1	2	4	3	1	1	1.0	2	2014	1	4	6	14.0	40	0	1	2	1092	0.2713888889999999	0.088333333	0.138611111	0.0	0.068611111	0.0	0	0.060277778	1.5	0.19	0.0	0.156682
49653	10612	2	0	4	3	2	3	0.0	2	2014	1	4	6	10.0	11	0	0	2	7666	1.950555556	0.562777778	0.3908333329999999	0.0	0.493055556	0.0	0	0.328055556	0.0	1.16	0.0	0.242168
49673	10614	0	1	4	5	1	1	1.0	2	2014	1	4	6	16.5	26	0	1	2	13749	3.139166667	1.132222222	0.431944444	0.466666667	0.0	0.0	0	0.768055556	2.8	2.31	10.5	0.575769
49684	10618	0	1	3	3	6	1	1.0	2	2014	1	4	6	13.0	29	1	1	0	8898	2.118611111	0.8027777779999999	0.205833333	0.5166666670000001	0.0	0.133333333	1	0.679722222	2.4	1.56	10.5	0.7176130000000001
49697	10620	0	3	1	5	6	1	1.0	2	2014	1	4	6	18.33333333	35	0	0	0	608	0.169722222	0.090277778	0.086388889	0.0	0.106944444	0.0	0	0.096666667	1.5	0.16	0.0	0.4252869999999999
49716	10624	1	0	4	3	3	1	1.0	2	2014	1	5	7	17.5	57	0	1	2	919	0.294166667	0.109444444	0.166944444	0.0	0.085277778	0.0	0	0.079444444	1.5	0.22	0.0	0.0874126
49718	10624	2	0	4	3	3	3	0.0	2	2014	1	5	7	17.5	14	0	0	2	919	0.294166667	0.109444444	0.166944444	0.0	0.085277778	0.0	0	0.079444444	0.0	0.22	0.0	0.0874126
49723	10624	4	1	4	3	3	3	0.0	2	2014	1	5	7	19.5	11	1	0	2	919	0.280833333	0.085277778	0.1863888889999999	0.0	0.0736111109999999	0.0	0	0.071388889	0.0	0.21	0.0	0.077821
49742	10628	3	0	4	3	1	1	1.0	2	2014	1	5	7	11.0	24	1	1	1	936	0.2763888889999999	0.094444444	0.2191666669999999	0.0	0.016666667	0.0	0	0.060277778	1.5	0.2	0.0	0.0921659
49778	10637	0	1	3	3	6	1	1.0	2	2014	1	5	7	23.5	25	1	1	0	2354	0.547222222	0.165555556	0.090277778	0.0	0.15	0.0	0	0.150833333	1.5	0.39	0.0	0.333333
49779	10638	0	0	1	3	6	1	1.0	2	2014	1	5	7	12.0	50	1	0	0	476	0.138611111	0.0711111109999999	0.078333333	0.0	0.033333333	0.0	0	0.054166667	1.5	0.1	0.0	0.425641
49788	10638	3	1	1	3	6	1	1.0	2	2014	1	5	7	15.0	30	1	0	0	476	0.124722222	0.028333333	0.064722222	0.0	0.039722222	0.0	0	0.0430555559999999	1.5	0.09	0.0	0.574194
49819	10648	1	2	4	5	1	1	1.0	2	2014	1	6	1	17.0	54	1	1	1	1852	0.455	0.1866666669999999	0.117777778	0.0	0.225555556	0.0	0	0.16	1.5	0.43	0.0	0.387153
49844	10651	3	1	1	2	1	3	0.0	2	2014	1	6	1	15.25	15	1	0	1	1202	0.389166667	0.123611111	0.192222222	0.0	0.088333333	0.0	0	0.125833333	0.0	0.33	0.0	0.220751
49845	10652	0	0	3	3	1	5	0.0	2	2014	1	6	1	10.66666667	70	1	1	1	10832	2.5	0.8113888890000001	0.196111111	0.433333333	0.0	0.133333333	1	0.7261111109999999	0.0	1.95	10.5	0.517598
49862	10658	0	0	3	1	6	5	0.0	2	2014	1	7	2	6.5	59	1	1	0	424	0.108055556	0.058888889	0.0	0.0	0.033333333	0.0	0	0.0475	0.0	0.09	0.0	0.0233918
49870	10660	0	1	3	4	6	1	1.0	2	2014	1	7	2	12.33333333	46	1	0	0	6457	4.796388889	1.341111111	0.205	0.6333333329999999	0.1175	0.583333333	3	0.530555556	4.1	2.38	0.0	0.227225
49881	10661	1	0	4	2	1	5	0.0	2	2014	1	7	2	8.5	9	1	0	2	1574	0.399444444	0.1180555559999999	0.088888889	0.0	0.083333333	0.0	0	0.090555556	0.0	0.28	0.0	0.1993869999999999
49920	10670	0	0	4	3	1	5	0.0	2	2014	1	7	2	7.0	62	0	1	1	4371	1.033611111	0.389166667	0.238333333	0.0	0.336944444	0.0	0	0.213611111	0.0	0.68	0.0	0.302991
49948	10676	0	1	4	5	1	1	1.0	2	2014	1	7	2	10.75	51	1	1	2	871	0.19	0.0525	0.061666667	0.0	0.0375	0.0	0	0.050833333	1.5	0.15	0.0	0.169399
49960	10678	0	4	3	5	6	1	1.0	2	2014	1	7	2	17.5	30	1	1	0	2005	0.543055556	0.2097222219999999	0.1694444439999999	0.1	0.0	0.083333333	1	0.247222222	2.4	0.47	10.5	0.594382
49987	10686	0	0	3	3	1	5	0.0	2	2014	1	8	3	11.0	72	0	1	2	8841	2.040555556	0.514166667	0.1425	0.5	0.0	0.1	1	0.416111111	0.0	1.45	0.0	0.5180239999999999
50005	10692	0	0	1	1	1	1	1.0	2	2014	1	8	3	8.75	40	1	1	1	652	0.218055556	0.1047222219999999	0.094166667	0.0	0.143055556	0.0	0	0.091666667	1.5	0.26	0.0	0.372727
50052	10701	0	0	4	3	1	5	0.0	2	2014	1	8	3	11.0	84	0	1	1	2303	0.638055556	0.1794444439999999	0.066388889	0.0	0.255277778	0.0	0	0.205277778	0.0	0.82	0.0	0.1705009999999999
50071	10706	0	0	3	1	6	1	1.0	2	2014	1	9	4	14.0	27	1	0	0	11676	2.728611111	0.7775	0.2575	0.4	0.0	0.0	0	0.5275	2.8	1.65	10.5	0.611374
50083	10708	0	2	4	2	2	1	1.0	2	2014	1	9	4	15.0	47	1	1	2	1072	0.4169444439999999	0.143055556	0.380555556	0.0	0.026666667	0.0	0	0.113611111	1.5	0.29	0.0	0.0929095
50088	10709	0	0	4	3	1	5	0.0	2	2014	1	9	4	10.0	67	1	1	1	1766	0.563888889	0.180833333	0.257222222	0.0	0.096666667	0.080277778	1	0.111388889	0.0	0.37	0.0	0.0473815
50112	10715	0	2	4	3	6	5	0.0	2	2014	1	9	4	11.0	71	0	0	0	1823	0.619722222	0.191944444	0.215277778	0.0	0.126388889	0.0	0	0.134444444	0.0	0.38	0.0	0.126033
50122	10718	0	1	4	3	1	1	1.0	2	2014	1	9	4	3.166666667	21	1	1	2	9902	2.351666667	0.7805555559999999	0.428333333	0.0	0.608055556	0.0	0	0.386111111	1.5	1.73	0.0	0.21295
50152	10724	1	0	4	1	1	5	0.0	2	2014	1	10	5	18.5	70	1	1	2	2341	0.5247222220000001	0.218333333	0.2225	0.066666667	0.0	0.0	0	0.289722222	0.0	0.69	0.0	0.0383509
50161	10728	0	0	3	1	1	1	1.0	2	2014	1	10	5	7.0	28	0	1	1	18386	3.998888889	1.249444444	0.077222222	0.7333333329999999	0.0	0.2166666669999999	2	1.042222222	6.7	3.16	0.0	0.683369
50164	10728	1	1	4	1	1	1	1.0	2	2014	1	10	5	16.58333333	27	1	1	1	6704	1.649444444	0.5425	0.214166667	0.366666667	0.0	0.166666667	1	0.397222222	3.6	1.21	0.0	0.323776
50172	10731	0	1	4	1	1	1	1.0	2	2014	1	10	5	16.0	44	0	1	2	16984	3.979166667	1.297777778	0.151111111	0.716666667	0.165277778	0.2	2	1.084722222	5.4	2.94	0.0	0.6893729999999999
50177	10732	0	4	4	4	3	5	0.0	2	2014	1	10	5	18.5	70	0	1	1	3439	0.845555556	0.305	0.1625	0.2	0.0	0.0	0	0.31	0.0	0.74	0.0	0.579749
50179	10733	0	0	1	3	6	5	0.0	2	2014	1	10	5	11.0	69	0	1	0	172	0.082777778	0.033611111	0.063611111	0.0	0.0233333329999999	0.0	0	0.038055556	0.0	0.08	0.0	0.321168
50197	10737	0	2	1	5	6	1	1.0	2	2014	1	10	5	12.16666667	46	1	1	0	496	0.1047222219999999	0.056944444	0.046388889	0.0	0.020833333	0.0	0	0.072222222	1.5	0.14	0.0	0.323077
50212	10738	2	1	4	2	2	5	0.0	2	2014	1	10	5	16.16666667	10	0	0	2	1866	0.491111111	0.208611111	0.116388889	0.033333333	0.095555556	0.1	1	0.166666667	0.0	0.32	10.5	0.416667
50215	10739	0	4	4	3	1	5	0.0	2	2014	1	10	5	18.75	41	0	1	1	3162	0.801666667	0.214166667	0.2191666669999999	0.0	0.183333333	0.0	0	0.214722222	0.0	0.68	0.0	0.306598
50217	10739	2	1	4	5	1	5	0.0	2	2014	1	10	5	15.16666667	10	0	0	1	1923	0.5019444439999999	0.141388889	0.0625	0.0	0.146388889	0.0	0	0.132777778	0.0	0.39	0.0	0.161088
50251	10748	0	2	4	3	1	5	0.0	2	2014	1	10	5	15.0	86	1	1	2	2339	0.593333333	0.163055556	0.163611111	0.0	0.258888889	0.0	0	0.165833333	0.0	0.52	0.0	0.0351759
50256	10749	1	2	4	3	2	5	0.0	2	2014	1	10	5	13.75	65	1	1	2	2789	0.583055556	0.1472222219999999	0.185	0.0	0.166666667	0.123333333	1	0.144444444	0.0	0.4	0.0	0.1153849999999999
50273	10750	4	2	4	2	2	5	0.0	2	2014	1	10	5	15.33333333	10	0	0	2	1562	0.4744444439999999	0.161388889	0.134722222	0.0	0.069166667	0.0	0	0.077222222	0.0	0.24	0.0	0.0467625999999999
50298	10754	0	0	4	1	2	1	1.0	2	2014	1	11	6	9.0	36	0	1	2	9721	2.206388889	0.668055556	0.153055556	0.433333333	0.0	0.0	0	0.403888889	2.8	1.32	0.0	0.511692
50331	10760	1	0	4	2	1	3	0.0	2	2014	1	11	6	13.25	14	1	0	2	1354	0.343055556	0.1375	0.056666667	0.0	0.107777778	0.0	0	0.106111111	0.0	0.26	0.0	0.185864
50357	10768	0	2	4	5	2	1	1.0	2	2014	1	12	7	12.08333333	52	1	1	2	1073	0.375	0.173333333	0.316111111	0.0	0.0233333329999999	0.0	0	0.148055556	1.5	0.48	0.0	0.290807
50380	10772	1	1	4	3	1	5	0.0	2	2014	1	12	7	10.16666667	72	0	1	1	1078	0.332777778	0.112777778	0.287777778	0.0	0.038055556	0.0	0	0.1	0.0	0.25	0.0	0.00833333
50407	10781	2	0	3	3	2	2	0.0	2	2014	1	13	1	16.0	17	0	0	2	4799	1.2	0.348611111	0.091944444	0.0	0.306666667	0.0	0	0.215	0.0	0.67	0.0	0.134367
50429	10787	1	0	4	3	2	1	1.0	2	2014	1	13	1	8.166666667000001	26	0	1	2	1272	0.3125	0.079166667	0.160833333	0.0	0.048333333	0.0	0	0.092777778	1.5	0.21	0.0	0.41018
50438	10788	0	10	1	5	6	1	1.0	2	2014	1	13	1	18.25	60	0	1	0	527	0.152222222	0.065833333	0.089444444	0.0	0.016666667	0.0	0	0.068888889	1.5	0.17	0.0	0.2419349999999999
50439	10788	0	14	1	5	6	1	1.0	2	2014	1	13	1	21.25	60	0	1	0	527	0.152222222	0.065833333	0.089444444	0.0	0.0194444439999999	0.0	0	0.0611111109999999	1.5	0.16	0.0	0.0772727
50489	10799	0	2	3	5	2	1	1.0	2	2014	1	13	1	16.0	34	1	0	1	2001	0.586666667	0.172777778	0.139166667	0.0	0.15	0.0	0	0.170555556	1.5	0.36	0.0	0.2557
50506	10801	0	2	2	3	1	5	0.0	2	2014	1	13	1	18.0	74	0	1	1	961	0.257222222	0.073055556	0.155	0.0	0.035555556	0.0	0	0.069166667	0.0	0.19	0.0	0.305221
50511	10802	1	0	3	1	1	1	1.0	2	2014	1	13	1	7.25	57	0	1	1	8063	1.820277778	0.620555556	0.270555556	0.2666666669999999	0.0	0.0	0	0.538611111	3.3	1.46	10.5	0.719443
50561	10814	0	3	4	5	6	1	1.0	2	2014	1	14	2	15.25	55	1	1	0	6542	1.594722222	0.485277778	0.233333333	0.1166666669999999	0.264722222	0.152777778	1	0.348888889	4.1	1.22	0.0	0.355892
50580	10819	0	6	4	4	1	1	1.0	2	2014	1	14	2	14.25	57	1	1	2	779	0.235555556	0.072777778	0.156944444	0.0	0.046666667	0.0	0	0.078333333	1.5	0.21	0.0	0.170213
50583	10820	1	2	4	1	1	5	0.0	2	2014	1	14	2	17.0	64	0	1	1	7381	1.846666667	0.543611111	0.248055556	0.0	0.631388889	0.221111111	1	0.4975	0.0	1.44	0.0	0.366276
50590	10821	0	5	3	3	1	5	0.0	2	2014	1	14	2	21.75	63	1	1	2	6399	1.588055556	0.5075	0.052222222	0.15	0.066666667	0.183333333	2	0.427222222	0.0	1.19	0.0	0.5377109999999999
50591	10822	2	0	3	4	1	1	1.0	2	2014	1	14	2	13.0	34	0	1	1	5827	1.533888889	0.530833333	0.160277778	0.1	0.189722222	0.1	1	0.526666667	3.9	1.24	10.5	0.67616
50616	10827	1	0	3	3	6	5	0.0	2	2014	1	15	3	12.5	67	1	0	0	15014	3.545833333	1.1575	0.280833333	0.6333333329999999	0.0	0.1166666669999999	1	0.812777778	0.0	2.45	0.0	0.438141
50629	10830	0	1	3	5	2	1	1.0	2	2014	1	15	3	13.5	49	1	0	1	2169	0.568888889	0.2175	0.124166667	0.0	0.144444444	0.083333333	1	0.157777778	3.0	0.43	0.0	0.163732
50631	10830	1	1	3	4	2	1	1.0	2	2014	1	15	3	19.5	52	0	1	1	21207	4.917222222	1.4727777780000002	0.428055556	0.666666667	0.0	0.0	0	0.8633333329999999	3.1	2.75	0.0	0.583655
50656	10834	0	6	1	3	1	5	0.0	2	2014	1	15	3	17.16666667	64	1	1	1	323	0.0825	0.029444444	0.050833333	0.0	0.021666667	0.0	0	0.041944444	0.0	0.1	10.5	0.443709
50688	10841	0	1	4	4	5	1	1.0	2	2014	1	16	4	12.0	50	0	1	2	20223	4.643333333	1.506666667	0.328055556	0.75	0.1191666669999999	0.25	3	1.145277778	4.3	4.32	0.0	0.501091
50698	10843	2	0	4	2	2	3	0.0	2	2014	1	16	4	7.833333333	14	1	0	2	1345	0.496666667	0.222777778	0.450555556	0.0	0.0213888889999999	0.0	0	0.138611111	0.0	0.41	0.0	0.0260520999999999
50733	10850	1	1	4	3	1	1	1.0	2	2014	1	16	4	19.66666667	57	0	1	1	3962	1.037222222	0.316111111	0.351666667	0.083333333	0.0	0.0	0	0.1938888889999999	2.1	0.83	0.0	0.272206
50744	10853	0	1	1	5	6	1	1.0	2	2014	1	16	4	14.33333333	45	1	1	0	504	0.117777778	0.0475	0.049722222	0.0	0.065277778	0.0	0	0.109444444	1.5	0.2	10.5	0.494924
50770	10857	0	3	3	4	6	1	1.0	2	2014	1	16	4	15.0	35	1	1	0	1468	0.417777778	0.108333333	0.169722222	0.0	0.1166666669999999	0.0	0	0.108333333	1.5	0.3	0.0	0.548718
50802	10860	3	0	1	2	1	5	0.0	2	2014	1	16	4	8.166666667000001	6	1	0	1	612	0.264444444	0.070833333	0.207777778	0.0	0.039444444	0.0	0	0.0847222219999999	0.0	0.23	0.0	0.177049
50835	10870	3	0	3	2	1	2	0.0	2	2014	1	17	5	7.5	16	1	0	1	2447	0.647222222	0.199166667	0.166388889	0.0	0.278888889	0.0	0	0.170277778	0.0	0.49	0.0	0.285481
50837	10871	0	0	3	1	1	1	1.0	2	2014	1	17	5	7.5	36	1	1	2	13532	3.106666667	0.914722222	0.168888889	0.666666667	0.0	0.0	0	0.7647222220000001	3.9	2.37	10.5	0.658554
50860	10873	0	1	1	2	6	1	1.0	2	2014	1	17	5	8.833333332999999	30	1	0	0	443	0.126944444	0.074444444	0.111944444	0.0	0.016666667	0.0	0	0.0627777779999999	1.5	0.12	0.0	0.384956
50866	10874	1	1	3	1	1	1	1.0	2	2014	1	17	5	20.5	58	1	0	1	7835	1.909444444	0.661944444	0.322777778	0.233333333	0.0	0.0	0	0.418888889	1.9	1.39	0.0	0.289788
50878	10879	0	0	4	1	1	1	1.0	2	2014	1	17	5	8.0	39	1	1	2	8146	2.102222222	0.6788888890000001	0.322222222	0.0	0.588333333	0.155277778	1	0.360555556	3.0	1.35	0.0	0.110169
50887	10881	0	3	3	1	6	4	1.0	2	2014	1	17	5	18.5	23	0	0	0	9557	2.218611111	0.705	0.076666667	0.366666667	0.073333333	0.233333333	2	0.661388889	4.9	1.85	0.0	0.52457
50893	10882	1	3	4	2	2	1	1.0	2	2014	1	17	5	15.25	40	1	1	2	4239	1.063333333	0.321666667	0.084444444	0.0	0.37	0.09	1	0.355	3.0	0.71	0.0	0.593114
50903	10885	0	2	3	5	6	1	1.0	2	2014	1	17	5	18.0	36	0	0	0	12368	2.986388889	0.8894444440000001	0.220277778	0.6	0.0	0.0	0	0.948333333	3.3	2.25	10.5	0.655243
50911	10890	0	1	4	2	1	1	1.0	2	2014	1	17	5	8.416666667000001	39	0	1	2	4376	1.070833333	0.336944444	0.605555556	0.0	0.166666667	0.0	0	0.224444444	1.5	0.89	0.0	0.128713
50923	10891	2	3	4	3	2	5	0.0	2	2014	1	17	5	17.51666667	7	1	0	2	1633	0.4552777779999999	0.1525	0.081944444	0.0	0.1541666669999999	0.0	0	0.15	0.0	0.31	0.0	0.359259
50929	10893	0	0	3	3	6	5	0.0	2	2014	1	17	5	9.75	65	1	0	0	2487	0.5675	0.197222222	0.06	0.0	0.2166666669999999	0.0	0	0.1555555559999999	0.0	0.37	0.0	0.548214
50941	10894	3	0	3	1	6	4	1.0	2	2014	1	17	5	8.583333332999999	23	0	1	0	3362	0.938055556	0.2763888889999999	0.172777778	0.166666667	0.0	0.1166666669999999	1	0.294722222	1.4	0.74	0.0	0.701225
50946	10895	1	1	4	3	2	5	0.0	2	2014	1	18	6	15.0	5	0	0	2	10663	2.6625	0.8163888890000001	0.171388889	0.2666666669999999	0.283888889	0.183333333	1	0.496666667	0.0	1.47	0.0	0.321029
50961	10899	0	0	3	3	6	5	0.0	2	2014	1	18	6	13.0	82	0	0	0	1322	0.333333333	0.0875	0.200277778	0.0	0.1066666669999999	0.0	0	0.106944444	0.0	0.25	0.0	0.194805
50962	10899	0	5	3	3	6	5	0.0	2	2014	1	18	6	18.0	82	0	0	0	1253	0.297222222	0.078333333	0.048888889	0.0	0.123888889	0.0	0	0.080833333	0.0	0.21	0.0	0.302406
50979	10904	0	1	4	5	1	1	1.0	2	2014	1	18	6	8.716666667	40	1	1	1	1354	0.2825	0.068611111	0.240277778	0.0	0.010833333	0.0	0	0.070277778	1.5	0.2	0.0	0.110672
50990	10905	1	5	4	3	1	1	1.0	2	2014	1	18	6	19.0	33	1	1	2	5342	1.265	0.358333333	0.1555555559999999	0.083333333	0.141944444	0.2	1	0.199166667	3.79	0.91	0.0	0.232915
51037	10919	1	2	4	5	3	4	0.5	2	2014	1	19	7	19.0	19	1	1	2	13873	3.146111111	0.916388889	0.140277778	0.5166666670000001	0.066666667	0.13	1	0.632777778	2.8	2.05	0.0	0.443371
51061	10926	1	0	3	1	2	1	1.0	2	2014	1	20	1	7.5	59	1	1	1	4322	1.262222222	0.343055556	0.273611111	0.0	0.264722222	0.0	0	0.2625	1.5	0.78	0.0	0.483598
51068	10928	0	0	4	3	5	5	0.0	2	2014	1	20	1	11.0	62	0	1	1	1303	0.358333333	0.1	0.111666667	0.0	0.077222222	0.0	0	0.085277778	0.0	0.31	0.0	0.172638
51131	10942	0	2	1	5	1	1	1.0	2	2014	1	21	2	10.25	23	0	1	2	359	0.0861111109999999	0.031666667	0.0627777779999999	0.0	0.009166667	0.0	0	0.0352777779999999	1.5	0.08	0.0	0.0
51142	10944	0	4	4	4	1	1	1.0	2	2014	1	21	2	13.16666667	52	0	1	2	24396	5.849444444	1.875833333	0.2797222219999999	1.0	0.1447222219999999	0.3	2	0.994722222	7.6	3.74	0.0	0.42893
51153	10947	0	3	1	4	2	5	0.0	2	2014	1	21	2	17.83333333	49	0	1	2	480	0.143055556	0.075277778	0.0388888889999999	0.0	0.045833333	0.0	0	0.058333333	0.0	0.11	10.5	0.595238
51183	10953	1	1	3	2	6	1	1.0	2	2014	1	21	2	9.0	31	1	0	0	654	0.141944444	0.041388889	0.021666667	0.0	0.048611111	0.0	0	0.048611111	1.5	0.11	0.0	0.1542859999999999
51203	10955	2	3	4	3	1	1	1.0	2	2014	1	21	2	20.5	24	0	1	1	941	0.245555556	0.068888889	0.152777778	0.0	0.028333333	0.0	0	0.067777778	1.5	0.18	0.0	0.1106559999999999
51223	10959	2	1	4	5	5	1	1.0	2	2014	1	22	3	7.75	30	1	1	2	4216	1.123888889	0.336111111	0.239166667	0.0	0.429444444	0.1255555559999999	1	0.241111111	3.0	1.03	0.0	0.16129
